video_path,frame_path,keypoints_path,mp4_path,n_frames,n_json,frames_done,sapiens_done,reextract_done,overlay_done,use_video,is_val
0_RAW_DATA/AI_dataset/N07/N07_Ward/Ankle Pumping3.MP4,1_FRAME/AI_dataset/N07/N07_Ward/Ankle Pumping3_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Ankle Pumping3_JSON,3_MP4/AI_dataset/N07/N07_Ward/Ankle Pumping3.mp4,443.0,443.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Biceps Curl1.MOV,1_FRAME/AI_dataset/N07/N07_Ward/Biceps Curl1_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Biceps Curl1_JSON,3_MP4/AI_dataset/N07/N07_Ward/Biceps Curl1.mp4,409.0,0.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Biceps Curl2.MP4,1_FRAME/AI_dataset/N07/N07_Ward/Biceps Curl2_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Biceps Curl2_JSON,3_MP4/AI_dataset/N07/N07_Ward/Biceps Curl2.mp4,392.0,0.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Biceps Curl3.MP4,1_FRAME/AI_dataset/N07/N07_Ward/Biceps Curl3_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Biceps Curl3_JSON,3_MP4/AI_dataset/N07/N07_Ward/Biceps Curl3.mp4,413.0,0.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Biceps Curl_Bilateral1.MOV,1_FRAME/AI_dataset/N07/N07_Ward/Biceps Curl_Bilateral1_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Biceps Curl_Bilateral1_JSON,3_MP4/AI_dataset/N07/N07_Ward/Biceps Curl_Bilateral1.mp4,434.0,0.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Biceps Curl_Bilateral2.MP4,1_FRAME/AI_dataset/N07/N07_Ward/Biceps Curl_Bilateral2_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Biceps Curl_Bilateral2_JSON,3_MP4/AI_dataset/N07/N07_Ward/Biceps Curl_Bilateral2.mp4,428.0,0.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Biceps Curl_Bilateral3.MP4,1_FRAME/AI_dataset/N07/N07_Ward/Biceps Curl_Bilateral3_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Biceps Curl_Bilateral3_JSON,3_MP4/AI_dataset/N07/N07_Ward/Biceps Curl_Bilateral3.mp4,446.0,0.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Bridge_Dynamic1.MOV,1_FRAME/AI_dataset/N07/N07_Ward/Bridge_Dynamic1_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Bridge_Dynamic1_JSON,3_MP4/AI_dataset/N07/N07_Ward/Bridge_Dynamic1.mp4,645.0,645.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Bridge_Dynamic2.MP4,1_FRAME/AI_dataset/N07/N07_Ward/Bridge_Dynamic2_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Bridge_Dynamic2_JSON,3_MP4/AI_dataset/N07/N07_Ward/Bridge_Dynamic2.mp4,669.0,669.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Bridge_Dynamic3.MP4,1_FRAME/AI_dataset/N07/N07_Ward/Bridge_Dynamic3_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Bridge_Dynamic3_JSON,3_MP4/AI_dataset/N07/N07_Ward/Bridge_Dynamic3.mp4,653.0,653.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Bridge_static1.MOV,1_FRAME/AI_dataset/N07/N07_Ward/Bridge_static1_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Bridge_static1_JSON,3_MP4/AI_dataset/N07/N07_Ward/Bridge_static1.mp4,448.0,448.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Bridge_static2.MP4,1_FRAME/AI_dataset/N07/N07_Ward/Bridge_static2_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Bridge_static2_JSON,3_MP4/AI_dataset/N07/N07_Ward/Bridge_static2.mp4,490.0,490.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Bridge_static3.MP4,1_FRAME/AI_dataset/N07/N07_Ward/Bridge_static3_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Bridge_static3_JSON,3_MP4/AI_dataset/N07/N07_Ward/Bridge_static3.mp4,470.0,470.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Chest Press1.MOV,1_FRAME/AI_dataset/N07/N07_Ward/Chest Press1_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Chest Press1_JSON,3_MP4/AI_dataset/N07/N07_Ward/Chest Press1.mp4,480.0,480.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Chest Press2.MP4,1_FRAME/AI_dataset/N07/N07_Ward/Chest Press2_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Chest Press2_JSON,3_MP4/AI_dataset/N07/N07_Ward/Chest Press2.mp4,526.0,526.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Chest Press3.MP4,1_FRAME/AI_dataset/N07/N07_Ward/Chest Press3_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Chest Press3_JSON,3_MP4/AI_dataset/N07/N07_Ward/Chest Press3.mp4,454.0,0.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Clamshell_Sidelying1.MOV,1_FRAME/AI_dataset/N07/N07_Ward/Clamshell_Sidelying1_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Clamshell_Sidelying1_JSON,3_MP4/AI_dataset/N07/N07_Ward/Clamshell_Sidelying1.mp4,454.0,454.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Clamshell_Sidelying2.MP4,1_FRAME/AI_dataset/N07/N07_Ward/Clamshell_Sidelying2_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Clamshell_Sidelying2_JSON,3_MP4/AI_dataset/N07/N07_Ward/Clamshell_Sidelying2.mp4,448.0,448.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Clamshell_Sidelying3.MP4,1_FRAME/AI_dataset/N07/N07_Ward/Clamshell_Sidelying3_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Clamshell_Sidelying3_JSON,3_MP4/AI_dataset/N07/N07_Ward/Clamshell_Sidelying3.mp4,473.0,473.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Clamshell_Supine1.MOV,1_FRAME/AI_dataset/N07/N07_Ward/Clamshell_Supine1_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Clamshell_Supine1_JSON,3_MP4/AI_dataset/N07/N07_Ward/Clamshell_Supine1.mp4,481.0,481.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Clamshell_Supine2.MP4,1_FRAME/AI_dataset/N07/N07_Ward/Clamshell_Supine2_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Clamshell_Supine2_JSON,3_MP4/AI_dataset/N07/N07_Ward/Clamshell_Supine2.mp4,498.0,498.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Clamshell_Supine3.MP4,1_FRAME/AI_dataset/N07/N07_Ward/Clamshell_Supine3_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Clamshell_Supine3_JSON,3_MP4/AI_dataset/N07/N07_Ward/Clamshell_Supine3.mp4,493.0,493.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Hip Extension1.MOV,1_FRAME/AI_dataset/N07/N07_Ward/Hip Extension1_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Hip Extension1_JSON,3_MP4/AI_dataset/N07/N07_Ward/Hip Extension1.mp4,432.0,432.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Hip Extension2.MP4,1_FRAME/AI_dataset/N07/N07_Ward/Hip Extension2_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Hip Extension2_JSON,3_MP4/AI_dataset/N07/N07_Ward/Hip Extension2.mp4,423.0,423.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Hip Extension3.MP4,1_FRAME/AI_dataset/N07/N07_Ward/Hip Extension3_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Hip Extension3_JSON,3_MP4/AI_dataset/N07/N07_Ward/Hip Extension3.mp4,438.0,438.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Hip abduction1.MOV,1_FRAME/AI_dataset/N07/N07_Ward/Hip abduction1_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Hip abduction1_JSON,3_MP4/AI_dataset/N07/N07_Ward/Hip abduction1.mp4,379.0,379.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Hip abduction2.MP4,1_FRAME/AI_dataset/N07/N07_Ward/Hip abduction2_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Hip abduction2_JSON,3_MP4/AI_dataset/N07/N07_Ward/Hip abduction2.mp4,373.0,373.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Hip abduction3.MP4,1_FRAME/AI_dataset/N07/N07_Ward/Hip abduction3_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Hip abduction3_JSON,3_MP4/AI_dataset/N07/N07_Ward/Hip abduction3.mp4,395.0,395.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Hip knee flexion1.MOV,1_FRAME/AI_dataset/N07/N07_Ward/Hip knee flexion1_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Hip knee flexion1_JSON,3_MP4/AI_dataset/N07/N07_Ward/Hip knee flexion1.mp4,419.0,419.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Hip knee flexion2.MP4,1_FRAME/AI_dataset/N07/N07_Ward/Hip knee flexion2_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Hip knee flexion2_JSON,3_MP4/AI_dataset/N07/N07_Ward/Hip knee flexion2.mp4,466.0,466.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Hip knee flexion3.MP4,1_FRAME/AI_dataset/N07/N07_Ward/Hip knee flexion3_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Hip knee flexion3_JSON,3_MP4/AI_dataset/N07/N07_Ward/Hip knee flexion3.mp4,430.0,430.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Knee flexion1.MOV,1_FRAME/AI_dataset/N07/N07_Ward/Knee flexion1_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Knee flexion1_JSON,3_MP4/AI_dataset/N07/N07_Ward/Knee flexion1.mp4,436.0,436.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Knee flexion2.MP4,1_FRAME/AI_dataset/N07/N07_Ward/Knee flexion2_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Knee flexion2_JSON,3_MP4/AI_dataset/N07/N07_Ward/Knee flexion2.mp4,465.0,465.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Knee flexion3.MP4,1_FRAME/AI_dataset/N07/N07_Ward/Knee flexion3_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Knee flexion3_JSON,3_MP4/AI_dataset/N07/N07_Ward/Knee flexion3.mp4,451.0,451.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Leg cycle exercise1.MOV,1_FRAME/AI_dataset/N07/N07_Ward/Leg cycle exercise1_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Leg cycle exercise1_JSON,3_MP4/AI_dataset/N07/N07_Ward/Leg cycle exercise1.mp4,333.0,333.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Leg cycle exercise2.MP4,1_FRAME/AI_dataset/N07/N07_Ward/Leg cycle exercise2_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Leg cycle exercise2_JSON,3_MP4/AI_dataset/N07/N07_Ward/Leg cycle exercise2.mp4,346.0,346.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Leg cycle exercise3.MP4,1_FRAME/AI_dataset/N07/N07_Ward/Leg cycle exercise3_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Leg cycle exercise3_JSON,3_MP4/AI_dataset/N07/N07_Ward/Leg cycle exercise3.mp4,342.0,342.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Lumbar rotation1.MOV,1_FRAME/AI_dataset/N07/N07_Ward/Lumbar rotation1_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Lumbar rotation1_JSON,3_MP4/AI_dataset/N07/N07_Ward/Lumbar rotation1.mp4,431.0,431.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Lumbar rotation2.MP4,1_FRAME/AI_dataset/N07/N07_Ward/Lumbar rotation2_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Lumbar rotation2_JSON,3_MP4/AI_dataset/N07/N07_Ward/Lumbar rotation2.mp4,503.0,503.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Lumbar rotation3.MP4,1_FRAME/AI_dataset/N07/N07_Ward/Lumbar rotation3_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Lumbar rotation3_JSON,3_MP4/AI_dataset/N07/N07_Ward/Lumbar rotation3.mp4,445.0,445.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/One leg bridge_static1.MOV,1_FRAME/AI_dataset/N07/N07_Ward/One leg bridge_static1_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/One leg bridge_static1_JSON,3_MP4/AI_dataset/N07/N07_Ward/One leg bridge_static1.mp4,354.0,354.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/One leg bridge_static2.MP4,1_FRAME/AI_dataset/N07/N07_Ward/One leg bridge_static2_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/One leg bridge_static2_JSON,3_MP4/AI_dataset/N07/N07_Ward/One leg bridge_static2.mp4,394.0,394.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/One leg bridge_static3.MP4,1_FRAME/AI_dataset/N07/N07_Ward/One leg bridge_static3_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/One leg bridge_static3_JSON,3_MP4/AI_dataset/N07/N07_Ward/One leg bridge_static3.mp4,365.0,365.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/One leg brige_dynamic1.MOV,1_FRAME/AI_dataset/N07/N07_Ward/One leg brige_dynamic1_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/One leg brige_dynamic1_JSON,3_MP4/AI_dataset/N07/N07_Ward/One leg brige_dynamic1.mp4,562.0,562.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/One leg brige_dynamic2.MP4,1_FRAME/AI_dataset/N07/N07_Ward/One leg brige_dynamic2_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/One leg brige_dynamic2_JSON,3_MP4/AI_dataset/N07/N07_Ward/One leg brige_dynamic2.mp4,566.0,566.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/One leg brige_dynamic3.MP4,1_FRAME/AI_dataset/N07/N07_Ward/One leg brige_dynamic3_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/One leg brige_dynamic3_JSON,3_MP4/AI_dataset/N07/N07_Ward/One leg brige_dynamic3.mp4,572.0,572.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Overhead Triceps Extension1.MOV,1_FRAME/AI_dataset/N07/N07_Ward/Overhead Triceps Extension1_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Overhead Triceps Extension1_JSON,3_MP4/AI_dataset/N07/N07_Ward/Overhead Triceps Extension1.mp4,563.0,0.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Overhead Triceps Extension2.MP4,1_FRAME/AI_dataset/N07/N07_Ward/Overhead Triceps Extension2_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Overhead Triceps Extension2_JSON,3_MP4/AI_dataset/N07/N07_Ward/Overhead Triceps Extension2.mp4,611.0,611.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Overhead Triceps Extension3.MP4,1_FRAME/AI_dataset/N07/N07_Ward/Overhead Triceps Extension3_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Overhead Triceps Extension3_JSON,3_MP4/AI_dataset/N07/N07_Ward/Overhead Triceps Extension3.mp4,576.0,0.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Pec dec Fly1.MOV,1_FRAME/AI_dataset/N07/N07_Ward/Pec dec Fly1_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Pec dec Fly1_JSON,3_MP4/AI_dataset/N07/N07_Ward/Pec dec Fly1.mp4,556.0,556.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Pec dec Fly2.MP4,1_FRAME/AI_dataset/N07/N07_Ward/Pec dec Fly2_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Pec dec Fly2_JSON,3_MP4/AI_dataset/N07/N07_Ward/Pec dec Fly2.mp4,630.0,630.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Pec dec Fly3.MP4,1_FRAME/AI_dataset/N07/N07_Ward/Pec dec Fly3_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Pec dec Fly3_JSON,3_MP4/AI_dataset/N07/N07_Ward/Pec dec Fly3.mp4,571.0,571.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Q-setting1.MOV,1_FRAME/AI_dataset/N07/N07_Ward/Q-setting1_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Q-setting1_JSON,3_MP4/AI_dataset/N07/N07_Ward/Q-setting1.mp4,360.0,360.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Q-setting2.MP4,1_FRAME/AI_dataset/N07/N07_Ward/Q-setting2_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Q-setting2_JSON,3_MP4/AI_dataset/N07/N07_Ward/Q-setting2.mp4,396.0,396.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Q-setting3.MP4,1_FRAME/AI_dataset/N07/N07_Ward/Q-setting3_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Q-setting3_JSON,3_MP4/AI_dataset/N07/N07_Ward/Q-setting3.mp4,388.0,388.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/SLR1.MOV,1_FRAME/AI_dataset/N07/N07_Ward/SLR1_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/SLR1_JSON,3_MP4/AI_dataset/N07/N07_Ward/SLR1.mp4,432.0,432.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/SLR2.MP4,1_FRAME/AI_dataset/N07/N07_Ward/SLR2_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/SLR2_JSON,3_MP4/AI_dataset/N07/N07_Ward/SLR2.mp4,464.0,464.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/SLR3.MP4,1_FRAME/AI_dataset/N07/N07_Ward/SLR3_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/SLR3_JSON,3_MP4/AI_dataset/N07/N07_Ward/SLR3.mp4,445.0,445.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Shoulder Abduction1.MOV,1_FRAME/AI_dataset/N07/N07_Ward/Shoulder Abduction1_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Shoulder Abduction1_JSON,3_MP4/AI_dataset/N07/N07_Ward/Shoulder Abduction1.mp4,674.0,674.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Shoulder Abduction2.MP4,1_FRAME/AI_dataset/N07/N07_Ward/Shoulder Abduction2_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Shoulder Abduction2_JSON,3_MP4/AI_dataset/N07/N07_Ward/Shoulder Abduction2.mp4,699.0,699.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Shoulder Abduction3.MP4,1_FRAME/AI_dataset/N07/N07_Ward/Shoulder Abduction3_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Shoulder Abduction3_JSON,3_MP4/AI_dataset/N07/N07_Ward/Shoulder Abduction3.mp4,694.0,694.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Shoulder Flexion1.MOV,1_FRAME/AI_dataset/N07/N07_Ward/Shoulder Flexion1_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Shoulder Flexion1_JSON,3_MP4/AI_dataset/N07/N07_Ward/Shoulder Flexion1.mp4,637.0,637.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Shoulder Flexion2.MP4,1_FRAME/AI_dataset/N07/N07_Ward/Shoulder Flexion2_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Shoulder Flexion2_JSON,3_MP4/AI_dataset/N07/N07_Ward/Shoulder Flexion2.mp4,660.0,660.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N07/N07_Ward/Shoulder Flexion3.MP4,1_FRAME/AI_dataset/N07/N07_Ward/Shoulder Flexion3_frames,2_KEYPOINTS/AI_dataset/N07/N07_Ward/Shoulder Flexion3_JSON,3_MP4/AI_dataset/N07/N07_Ward/Shoulder Flexion3.mp4,657.0,657.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N08/N08_Treatment/Biceps Curl1.MP4,1_FRAME/AI_dataset/N08/N08_Treatment/Biceps Curl1_frames,2_KEYPOINTS/AI_dataset/N08/N08_Treatment/Biceps Curl1_JSON,3_MP4/AI_dataset/N08/N08_Treatment/Biceps Curl1.mp4,329.0,329.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N08/N08_Treatment/Biceps Curl2.MOV,1_FRAME/AI_dataset/N08/N08_Treatment/Biceps Curl2_frames,2_KEYPOINTS/AI_dataset/N08/N08_Treatment/Biceps Curl2_JSON,3_MP4/AI_dataset/N08/N08_Treatment/Biceps Curl2.mp4,664.0,664.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N08/N08_Treatment/Biceps Curl3.MP4,1_FRAME/AI_dataset/N08/N08_Treatment/Biceps Curl3_frames,2_KEYPOINTS/AI_dataset/N08/N08_Treatment/Biceps Curl3_JSON,3_MP4/AI_dataset/N08/N08_Treatment/Biceps Curl3.mp4,345.0,345.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N08/N08_Treatment/Hip Extension1.MP4,1_FRAME/AI_dataset/N08/N08_Treatment/Hip Extension1_frames,2_KEYPOINTS/AI_dataset/N08/N08_Treatment/Hip Extension1_JSON,3_MP4/AI_dataset/N08/N08_Treatment/Hip Extension1.mp4,319.0,319.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N08/N08_Treatment/Hip Extension2.MOV,1_FRAME/AI_dataset/N08/N08_Treatment/Hip Extension2_frames,2_KEYPOINTS/AI_dataset/N08/N08_Treatment/Hip Extension2_JSON,3_MP4/AI_dataset/N08/N08_Treatment/Hip Extension2.mp4,666.0,666.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N08/N08_Treatment/Hip Extension3.MP4,1_FRAME/AI_dataset/N08/N08_Treatment/Hip Extension3_frames,2_KEYPOINTS/AI_dataset/N08/N08_Treatment/Hip Extension3_JSON,3_MP4/AI_dataset/N08/N08_Treatment/Hip Extension3.mp4,342.0,342.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N08/N08_Treatment/Hip Flexion Extension1.MP4,1_FRAME/AI_dataset/N08/N08_Treatment/Hip Flexion Extension1_frames,2_KEYPOINTS/AI_dataset/N08/N08_Treatment/Hip Flexion Extension1_JSON,3_MP4/AI_dataset/N08/N08_Treatment/Hip Flexion Extension1.mp4,343.0,343.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N08/N08_Treatment/Hip Flexion Extension2.MOV,1_FRAME/AI_dataset/N08/N08_Treatment/Hip Flexion Extension2_frames,2_KEYPOINTS/AI_dataset/N08/N08_Treatment/Hip Flexion Extension2_JSON,3_MP4/AI_dataset/N08/N08_Treatment/Hip Flexion Extension2.mp4,643.0,643.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N08/N08_Treatment/Hip Flexion Extension3.MP4,1_FRAME/AI_dataset/N08/N08_Treatment/Hip Flexion Extension3_frames,2_KEYPOINTS/AI_dataset/N08/N08_Treatment/Hip Flexion Extension3_JSON,3_MP4/AI_dataset/N08/N08_Treatment/Hip Flexion Extension3.mp4,340.0,340.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N08/N08_Treatment/Hip Flexion Extension_Wheelchair1.MP4,1_FRAME/AI_dataset/N08/N08_Treatment/Hip Flexion Extension_Wheelchair1_frames,2_KEYPOINTS/AI_dataset/N08/N08_Treatment/Hip Flexion Extension_Wheelchair1_JSON,3_MP4/AI_dataset/N08/N08_Treatment/Hip Flexion Extension_Wheelchair1.mp4,323.0,323.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N08/N08_Treatment/Hip Flexion Extension_Wheelchair2.MOV,1_FRAME/AI_dataset/N08/N08_Treatment/Hip Flexion Extension_Wheelchair2_frames,2_KEYPOINTS/AI_dataset/N08/N08_Treatment/Hip Flexion Extension_Wheelchair2_JSON,3_MP4/AI_dataset/N08/N08_Treatment/Hip Flexion Extension_Wheelchair2.mp4,704.0,704.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N08/N08_Treatment/Hip Flexion Extension_Wheelchair3.MP4,1_FRAME/AI_dataset/N08/N08_Treatment/Hip Flexion Extension_Wheelchair3_frames,2_KEYPOINTS/AI_dataset/N08/N08_Treatment/Hip Flexion Extension_Wheelchair3_JSON,3_MP4/AI_dataset/N08/N08_Treatment/Hip Flexion Extension_Wheelchair3.mp4,338.0,338.0,True,True,True,True,False,False
0_RAW_DATA/AI_dataset/N08/N08_Treatment/Hip Flexion Extension_bobathtable1.MP4,1_FRAME/AI_dataset/N08/N08_Treatment/Hip Flexion Extension_bobathtable1_frames,2_KEYPOINTS/AI_dataset/N08/N08_Treatment/Hip Flexion Extension_bobathtable1_JSON,3_MP4/AI_dataset/N08/N08_Treatment/Hip Flexion Extension_bobathtable1.mp4,349.0,349.0,True,True,True,True,False,False
